time	V(n002)	V(n003)
0	0	0
0	0.00000004908739	-0.000000004660896
0.0000000007477678526	0.0000009396728	0.000000003648334
0.000000001456473205	0.000001830258	0.00000001759686
0.000000002165178558	0.000002720844	0.0000000371847
0.000000002873883911	0.000003611429	0.00000006241183
0.000000003582589264	0.000004502015	0.00000009327827
0.000000004291294617	0.0000053926	0.000000129784
0.00000000499999997	0.000006283185	0.000000171929
0.000000009999999939	0.00001256637	0.0000007174777
0.00000001999999988	0.00002513274	0.000002990711
0.00000003999999976	0.00005026548	0.00001109783
0.00000007999999951	0.0001005309	0.00003386117
0.000000159999999	0.0002010618	0.00008521082
0.000002552142855	0.003213312	0.001637952
0.000004944285711	0.006215906	0.003185737
0.000007336428568	0.009208843	0.004728566
0.000009728571424	0.01219212	0.006266438
0.00001212071428	0.01516575	0.007799354
0.00001451285714	0.01812972	0.009327314
0.00001690499999	0.02108403	0.01085032
0.00001857910714	0.0231379	0.01190918
0.00002025321428	0.0251793	0.01296163
0.00002192732142	0.02720821	0.01400766
0.00002360142856	0.02922464	0.01504728
0.00002527553571	0.03122858	0.01608049
0.00002694964285	0.03322005	0.01710728
0.00002862374999	0.03519903	0.01812766
0.00003057687499	0.0374855	0.01930661
0.00003378558035	0.04120649	0.02122529
0.00003699428571	0.04484609	0.02310209
0.00004020299106	0.04840431	0.02493701
0.00004341169642	0.05188114	0.02673004
0.00004662040178	0.05527658	0.02848119
0.00004982910714	0.05859064	0.03019045
0.00005303781249	0.06182332	0.03185783
0.00005931571428	0.06790058	0.03499271
0.00006559361606	0.07347794	0.03787008
0.00007187151785	0.07855539	0.04048994
0.00007814941964	0.08313292	0.04285229
0.00008442732142	0.08721055	0.04495712
0.00009070522321	0.09078827	0.04680444
0.00009698312499	0.09386607	0.04839426
0.0001080043303	0.09768218	0.05036758
0.0001190255357	0.09963922	0.05138253
0.0001300467411	0.09973719	0.0514391
0.0001410679464	0.09797608	0.05053728
0.0001520891518	0.0943559	0.04867708
0.0001631103571	0.08887665	0.04585849
0.0001741315625	0.08153833	0.04208152
0.000179014375	0.07779341	0.04015341
0.0001838971875	0.07379611	0.03809509
0.00018878	0.06954644	0.03590657
0.0001936628125	0.0650444	0.03358783
0.000198545625	0.06028999	0.03113889
0.0002034284375	0.0552832	0.02855974
0.00020831125	0.05002403	0.02585038
0.000210264375	0.04788065	0.02474611
0.0002122175	0.04571173	0.02362867
0.000214170625	0.04351728	0.02249804
0.00021612375	0.04129731	0.02135423
0.000218076875	0.0390518	0.02019724
0.00022003	0.03678076	0.01902706
0.000221983125	0.0344842	0.0178437
0.0002250523214	0.03082523	0.01595827
0.0002281215178	0.02713427	0.0140563
0.0002311907143	0.02341134	0.01213777
0.0002342599107	0.01965642	0.0102027
0.0002373291071	0.01586952	0.008251082
0.0002403983036	0.01205063	0.006282915
0.0002434675	0.008199765	0.004298199
0.0002443045536	0.00715071	0.003757511
0.0002451416071	0.006101154	0.00321656
0.0002459786607	0.005051097	0.002675346
0.0002468157143	0.00400054	0.002133869
0.0002476527678	0.002949482	0.00159213
0.0002484898214	0.001897923	0.001050127
0.000249326875	0.0008458637	0.0005078617
0.0002521170536	-0.002670767	-0.001304758
0.0002549072321	-0.006173402	-0.003110216
0.0002576974107	-0.00966204	-0.004908513
0.0002604875893	-0.01313668	-0.006699647
0.0002632777678	-0.01659733	-0.00848362
0.0002660679464	-0.02004398	-0.01026043
0.000268858125	-0.02347663	-0.01203008
0.0002744384821	-0.03030713	-0.0155516
0.0002800188393	-0.0369108	-0.0189564
0.0002855991964	-0.04328764	-0.02224447
0.0002911795536	-0.04943766	-0.02541581
0.0002967599107	-0.05536085	-0.02847043
0.0003023402678	-0.06105721	-0.03140833
0.000307920625	-0.06652675	-0.03422949
0.0003172677232	-0.07500445	-0.03860299
0.0003266148214	-0.08224919	-0.04234124
0.0003359619196	-0.08826097	-0.04544426
0.0003453090178	-0.09303979	-0.04791203
0.0003546561161	-0.09658566	-0.04974457
0.0003640032143	-0.09889857	-0.05094188
0.0003733503125	-0.09997851	-0.05150395
0.0003828369196	-0.09937479	-0.05119834
0.0003923235268	-0.09748178	-0.05022797
0.0004018101339	-0.09429948	-0.04859283
0.0004112967411	-0.0898279	-0.04629292
0.0004207833482	-0.08406702	-0.04332824
0.0004302699553	-0.07701685	-0.03969879
0.0004397565625	-0.06867739	-0.03540457
0.0004453369196	-0.0633421	-0.03265677
0.0004509172768	-0.05776744	-0.02978538
0.0004564976339	-0.05195341	-0.02679041
0.0004620779911	-0.04590001	-0.02367187
0.0004676583482	-0.03960724	-0.02042975
0.0004732387053	-0.0330751	-0.01706405
0.0004788190625	-0.02630358	-0.01357477
0.0004816092411	-0.02289471	-0.01181812
0.0004843994196	-0.01946828	-0.01005237
0.0004871895982	-0.01602431	-0.008277511
0.0004899797768	-0.01256278	-0.006493552
0.0004927699553	-0.009083708	-0.00470049
0.0004955601339	-0.005587084	-0.002898325
0.0004983503125	-0.00207291	-0.001087057
0.0004996058928	-0.0004942663	-0.0002733763
0.0005008614732	0.001083519	0.0005398737
0.0005021170536	0.002660447	0.001352693
0.0005033726339	0.004236516	0.002165082
0.0005046282143	0.005811726	0.00297704
0.0005058837946	0.007386079	0.003788567
0.000507139375	0.008959573	0.004599664
0.0005100690625	0.01263163	0.006492564
0.00051299875	0.01627434	0.008370402
0.0005159284375	0.01988771	0.01023318
0.000518858125	0.02347174	0.01208089
0.0005217878125	0.02702642	0.01391354
0.0005247175	0.03055176	0.01573113
0.0005276471875	0.03404776	0.01753366
