time	V(7)	V(8)
6.373044622483841e-001	2.185884e+001	-2.185884e+001
6.376772110002246e-001	2.185892e+001	-2.185892e+001
6.380384731487191e-001	2.185897e+001	-2.185897e+001
6.386244868737396e-001	2.185899e+001	-2.185899e+001
6.395600502826933e-001	2.185899e+001	-2.185899e+001
6.405366127826933e-001	2.185899e+001	-2.185899e+001
6.415131752826933e-001	2.185899e+001	-2.185899e+001
6.424897377826933e-001	2.185899e+001	-2.185899e+001
6.434663002826933e-001	2.185899e+001	-2.185899e+001
6.444428627826933e-001	2.185899e+001	-2.185899e+001
6.449518748005120e-001	2.185899e+001	-2.185899e+001
6.452570050612608e-001	2.185899e+001	-2.185899e+001
6.455277058178558e-001	2.185906e+001	-2.185906e+001
6.457964125996127e-001	2.185929e+001	-2.185929e+001
6.460696098317499e-001	2.185950e+001	-2.185950e+001
6.464678704974184e-001	2.185960e+001	-2.185960e+001
6.471127703835599e-001	2.185961e+001	-2.185961e+001
6.479321902621908e-001	2.185961e+001	-2.185961e+001
6.486212035008789e-001	2.185961e+001	-2.185961e+001
6.492537002604697e-001	2.185961e+001	-2.185961e+001
6.498861776463802e-001	2.185961e+001	-2.185961e+001
6.505754617592282e-001	2.185961e+001	-2.185961e+001
6.515520242592282e-001	2.185961e+001	-2.185961e+001
6.525285867592282e-001	2.185961e+001	-2.185961e+001
6.531899353957740e-001	2.185961e+001	-2.185961e+001
6.535195804123634e-001	2.185961e+001	-2.185961e+001
6.537730169881255e-001	2.185966e+001	-2.185966e+001
6.540875799392319e-001	2.185984e+001	-2.185984e+001
6.543872642338410e-001	2.186001e+001	-2.186001e+001
6.547757100591862e-001	2.186009e+001	-2.186009e+001
6.554050298672128e-001	2.186009e+001	-2.186009e+001
6.563815923672128e-001	2.186009e+001	-2.186009e+001
6.573581548672128e-001	2.186009e+001	-2.186009e+001
6.583347173672128e-001	2.186009e+001	-2.186009e+001
6.593112798672128e-001	2.186009e+001	-2.186009e+001
6.602878423672128e-001	2.186009e+001	-2.186009e+001
6.612644048672128e-001	2.186009e+001	-2.186009e+001
6.616769013188605e-001	2.186009e+001	-2.186009e+001
6.619672291869516e-001	2.186010e+001	-2.186010e+001
6.622473145373927e-001	2.186017e+001	-2.186017e+001
6.625571027451958e-001	2.186041e+001	-2.186041e+001
6.628429786870600e-001	2.186060e+001	-2.186060e+001
6.633078785822276e-001	2.186069e+001	-2.186069e+001
6.640576725212070e-001	2.186069e+001	-2.186069e+001
6.648157457179359e-001	2.186069e+001	-2.186069e+001
6.654812622661334e-001	2.186069e+001	-2.186069e+001
6.661513526165825e-001	2.186069e+001	-2.186069e+001
6.667779013280279e-001	2.186069e+001	-2.186069e+001
6.675711511595027e-001	2.186069e+001	-2.186069e+001
6.685477136595027e-001	2.186069e+001	-2.186069e+001
6.695242761595027e-001	2.186069e+001	-2.186069e+001
6.699826420814928e-001	2.186069e+001	-2.186069e+001
