time	V(9)	V(10)
4.545657249551676e-002	1.000795e+001	-1.000795e+001
4.574312939280294e-002	1.000838e+001	-1.000838e+001
4.604979527717340e-002	1.000879e+001	-1.000879e+001
4.643565142710200e-002	1.000908e+001	-1.000908e+001
4.706085528540216e-002	1.000913e+001	-1.000913e+001
4.790671891794911e-002	1.000882e+001	-1.000882e+001
4.867298255384902e-002	1.000846e+001	-1.000846e+001
4.930499496554492e-002	1.000816e+001	-1.000816e+001
4.987921319412397e-002	1.000790e+001	-1.000790e+001
5.044987886367421e-002	1.000764e+001	-1.000764e+001
5.117356005333672e-002	1.000732e+001	-1.000732e+001
5.215012255333672e-002	1.000705e+001	-1.000705e+001
5.312668505333672e-002	1.000714e+001	-1.000714e+001
5.323753848262542e-002	1.000723e+001	-1.000723e+001
5.345924534120282e-002	1.000752e+001	-1.000752e+001
5.390265905835762e-002	1.000817e+001	-1.000817e+001
5.420366637351846e-002	1.000861e+001	-1.000861e+001
5.447691322112058e-002	1.000892e+001	-1.000892e+001
5.492140274568019e-002	1.000917e+001	-1.000917e+001
5.563924478923761e-002	1.000913e+001	-1.000913e+001
5.661580728923761e-002	1.000874e+001	-1.000874e+001
5.755486954213542e-002	1.000830e+001	-1.000830e+001
5.853143204213542e-002	1.000785e+001	-1.000785e+001
5.950799454213542e-002	1.000741e+001	-1.000741e+001
6.048455704213542e-002	1.000714e+001	-1.000714e+001
6.146111954213542e-002	1.000722e+001	-1.000722e+001
6.157189304225538e-002	1.000730e+001	-1.000730e+001
6.179344004249529e-002	1.000759e+001	-1.000759e+001
6.223653404297512e-002	1.000823e+001	-1.000823e+001
6.253796150031812e-002	1.000866e+001	-1.000866e+001
6.281181260024919e-002	1.000896e+001	-1.000896e+001
6.325727934387959e-002	1.000920e+001	-1.000920e+001
6.397665490425106e-002	1.000916e+001	-1.000916e+001
6.484184195772745e-002	1.000882e+001	-1.000882e+001
6.552375544297681e-002	1.000850e+001	-1.000850e+001
6.613662720819322e-002	1.000821e+001	-1.000821e+001
