time	V(7)	V(8)
1.368687747249725e-001	2.067351e+001	-2.067351e+001
1.371260962699728e-001	2.108278e+001	-2.108278e+001
1.374104325430410e-001	2.127743e+001	-2.127743e+001
1.377166987425726e-001	2.119232e+001	-2.119232e+001
1.381027031818679e-001	2.060857e+001	-2.060857e+001
1.387281427832639e-001	1.862073e+001	-1.862073e+001
1.397047052832639e-001	1.367317e+001	-1.367317e+001
1.406812677832639e-001	7.201427e+000	-7.201427e+000
1.416578302832639e-001	3.626574e+000	-3.626574e+000
1.426343927832639e-001	7.205497e+000	-7.205497e+000
1.427564630957639e-001	8.116193e+000	-8.116193e+000
1.430006037207639e-001	9.896748e+000	-9.896748e+000
1.434888849707639e-001	1.304604e+001	-1.304604e+001
1.444654474707639e-001	1.818002e+001	-1.818002e+001
1.449604322979018e-001	2.006955e+001	-2.006955e+001
1.452633821911736e-001	2.079268e+001	-2.079268e+001
1.455356306380967e-001	2.116578e+001	-2.116578e+001
1.458104901631103e-001	2.130493e+001	-2.130493e+001
1.460748427728598e-001	2.118857e+001	-2.118857e+001
1.464763780667468e-001	2.052115e+001	-2.052115e+001
1.471264691605470e-001	1.840959e+001	-1.840959e+001
1.479976672211460e-001	1.409206e+001	-1.409206e+001
1.486893502089155e-001	9.611707e+000	-9.611707e+000
1.493129472679544e-001	4.928892e+000	-4.928892e+000
1.499348812663467e-001	2.143995e+000	-2.143995e+000
1.505196370632813e-001	3.623491e+000	-3.623491e+000
1.505221153440772e-001	3.641129e+000	-3.641129e+000
1.505369850288528e-001	3.761472e+000	-3.761472e+000
1.505568112752202e-001	3.921875e+000	-3.921875e+000
1.505964637679549e-001	4.241813e+000	-4.241813e+000
1.506757687534245e-001	4.877625e+000	-4.877625e+000
1.508343787243636e-001	6.128705e+000	-6.128705e+000
1.511515986662419e-001	8.518058e+000	-8.518058e+000
1.517860385499985e-001	1.276137e+001	-1.276137e+001
1.527161430937531e-001	1.781559e+001	-1.781559e+001
1.532623595491175e-001	1.996544e+001	-1.996544e+001
1.535733284337792e-001	2.074571e+001	-2.074571e+001
1.538398944737513e-001	2.113887e+001	-2.113887e+001
1.540921800665876e-001	2.129083e+001	-2.129083e+001
1.543889752272391e-001	2.119053e+001	-2.119053e+001
