time	V(n002)	V(n005)
0.0005965646068	0.09370187	-1.189444
0.000609817955	0.0981347	-1.244313
0.0006230713032	0.09988713	-1.264691
0.0006363246514	0.09895918	-1.25058
0.0006495779996	0.09535085	-1.201979
0.0006628313478	0.08906213	-1.118887
0.000676084696	0.08009302	-1.001305
0.0006816650532	0.075636	-0.9432323
0.0006872454103	0.07087024	-0.8813158
0.0006928257675	0.06579576	-0.8155556
0.0006984061246	0.06041254	-0.7459519
0.0007039864818	0.05472059	-0.6725045
0.0007095668389	0.0487199	-0.5952136
0.000715147196	0.04241049	-0.514079
0.0007177978657	0.03936227	-0.4749546
0.0007204485353	0.03627906	-0.4354225
0.000723099205	0.03316084	-0.3954827
0.0007257498746	0.03000762	-0.3551353
0.0007284005443	0.02681939	-0.3143803
0.0007310512139	0.02359616	-0.2732176
0.0007337018835	0.02033793	-0.2316472
0.000734678446	0.0191349	-0.2163101
0.000736631571	0.01671669	-0.1854982
0.000738584696	0.01429207	-0.154629
0.000740537821	0.01186105	-0.1237026
0.000742490946	0.009423625	-0.09271901
0.000744444071	0.00697979	-0.06167823
0.000746397196	0.004529548	-0.03058025
0.000748350321	0.002072899	0.0005749316
0.000750442955	-0.0005611664	0.03395159
0.0007525355889	-0.003190309	0.06723647
0.0007546282228	-0.005814529	0.1004296
0.0007567208568	-0.008433825	0.1335309
0.0007588134907	-0.0110482	0.1665404
0.0007609061246	-0.01365765	0.1994582
0.0007629987585	-0.01626218	0.2322842
0.00076802108	-0.02251161	0.3109074
0.0007730434014	-0.02861242	0.3875001
0.0007780657228	-0.03456461	0.4620623
0.0007830880443	-0.04036819	0.5345941
0.0007881103657	-0.04602314	0.6050953
0.0007931326871	-0.05152948	0.673566
0.0007981550085	-0.0568872	0.7400063
0.0008062465264	-0.06510036	0.8413577
0.0008143380443	-0.07247612	0.9321171
0.0008224295621	-0.0790145	1.012284
0.00083052108	-0.08471549	1.08186
0.0008386125978	-0.08957909	1.140843
0.0008467041157	-0.09360531	1.189234
0.0008547956335	-0.09679413	1.227033
0.0008659563478	-0.09923772	1.255299
0.0008771170621	-0.09981279	1.260519
0.0008882777764	-0.09851936	1.242692
0.0008994384907	-0.09535741	1.201818
0.000910599205	-0.09032695	1.137898
0.0009217599193	-0.08342798	1.05093
0.0009329206335	-0.0746605	0.9409155
0.0009389195175	-0.06935096	0.8742266
0.0009449184014	-0.06373247	0.8035942
0.0009509172853	-0.05780504	0.7290184
0.0009569161693	-0.05156867	0.6504991
0.0009629150532	-0.04502335	0.5680363
0.0009689139371	-0.03816908	0.4816301
0.000974912821	-0.03100587	0.3912804
0.0009797956335	-0.02511765	0.316914
0.0009824463032	-0.02187105	0.2758849
0.0009850969728	-0.01860927	0.2346467
0.0009877476425	-0.01533233	0.1931993
0.0009903983121	-0.01204023	0.1515428
0.0009930489818	-0.008732952	0.1096772
0.0009956996514	-0.005410509	0.06760252
0.000998350321	-0.002072899	0.02531867
0.0009993268835	-0.000845853	0.009769648
0.001	0	-0.0009500714
