time	V(n002)	V(n005)
0.000471983125	-0.1312381	1.637469
0.0004768659375	-0.1091209	1.366848
0.00048174875	-0.08639167	1.085576
0.0004842599107	-0.0746437	0.9395881
0.0004867710714	-0.06285089	0.792582
0.0004892822321	-0.05101324	0.6445579
0.0004917933928	-0.03913075	0.4955158
0.0004943045536	-0.02720343	0.3454558
0.0004968157143	-0.01523128	0.1943777
0.000499326875	-0.003214282	0.04228155
0.00050128	0.006112019	-0.07595365
0.0005120221875	0.05719047	-0.7268528
0.0005162074553	0.07699148	-0.9806814
0.0005203927232	0.09644787	-1.230482
0.0005245779911	0.1155597	-1.476255
0.0005287632589	0.1343268	-1.718
0.0005329485268	0.1527494	-1.955716
0.0005371337946	0.1708274	-2.189405
0.0005413190625	0.1885607	-2.419066
0.0005432721875	0.1966121	-2.523345
0.0005452253125	0.2045334	-2.625964
0.0005471784375	0.2123245	-2.726923
0.0005491315625	0.2199855	-2.826223
0.0005510846875	0.2275164	-2.923864
0.0005530378125	0.2349171	-3.019845
0.0005549909375	0.2421878	-3.114166
0.0005569440625	0.2493011	-3.206445
0.00055987375	0.2596881	-3.341205
0.0005643380357	0.2749355	-3.539113
0.0005688023214	0.2892146	-3.72432
0.0005732666071	0.3025253	-3.896825
0.0005777308928	0.3148677	-4.05663
0.0005821951786	0.3262417	-4.203733
0.0005866594643	0.3366474	-4.338135
0.00059112375	0.3460847	-4.459836
0.0006020054464	0.3642669	-4.692367
0.0006128871428	0.3755071	-4.833422
0.0006237688393	0.3798053	-4.883003
0.0006346505357	0.3771614	-4.841108
0.0006455322321	0.3675755	-4.707738
0.0006564139286	0.3510476	-4.482894
0.000667295625	0.3275777	-4.166574
0.0006709228571	0.318406	-4.043734
0.0006745500893	0.3086274	-3.913109
0.0006781773214	0.2982418	-3.774698
0.0006818045536	0.2872494	-3.628502
0.0006854317857	0.2756501	-3.474521
0.0006890590178	0.2634438	-3.312754
0.00069268625	0.2506307	-3.143201
0.000694639375	0.2435455	-3.049615
0.0006956159375	0.2399476	-3.002128
0.0006965925	0.2363136	-2.954189
0.000698545625	0.2289394	-2.856985
0.0007014753125	0.2176209	-2.707986
0.0007053815625	0.201973	-2.502258
0.0007092878125	0.1859378	-2.29203
0.0007131940625	0.1695155	-2.077301
0.0007171003125	0.1527058	-1.858071
0.0007210065625	0.135509	-1.63434
0.0007249128125	0.1179249	-1.406108
0.0007288190625	0.09995362	-1.173375
0.0007310512053	0.08961141	-1.039813
0.0007332833482	0.07921925	-0.9058877
0.0007355154911	0.06877715	-0.7715982
0.0007377476339	0.0582851	-0.6369446
0.0007399797768	0.0477431	-0.5019271
0.0007422119196	0.03715116	-0.3665455
0.0007444440625	0.02650928	-0.2307999
0.00074737375	0.01253865	-0.05314215
0.0007483503125	0.007877058	0.006005602
0.0007501639286	-0.0007940214	0.1158698
0.0007519775446	-0.009453463	0.2253182
